prb_id,asn_v4,city
1000601,12322,Seine-Maritime
1000897,12322,Bas-Rhin
1000948,8881,Köln
1001124,34927,Darmstadt
1001390,137153,Belgaum Division
1001398,28109,Bahía Blanca
1001891,29182,Khimki
1001922,2860,Odivelas
1002501,8402,Moscow
1002545,47377,Limburg
1002817,132420,Delhi Division
1003091,21473,Rheinland-Pfalz
1003319,13030,Sense
1003379,16509,Konkan Division
1003428,3549,Fulton County
1003635,17552,Krung Thep Maha Nakhon
1003730,63781,Tokyo
1003907,11814,Ottawa
1003991,31898,Osaka
1004087,12322,Côtes-d'Armor
1004108,7922,Bristol County
1004212,20057,Loudoun County
1004260,35540,Val-de-Marne
1004510,21599,Panama
1004594,4685,Chiba
1004602,202618,Hlavní město Praha
1004894,6805,Brandenburg
1004956,12768,gorod Perm'
1005208,15557,Calvados
1005263,45102,Hong Kong Island
1005519,12322,Pas-de-Calais
1005600,3269,Provincia di Modena
1005932,8560,Neshoba County
1006131,63949,Stockholms län
1006208,14522,Distrito Metropolitano de Quito
1006332,2856,Essex
1006492,1136,Apeldoorn
1006562,6167,Kane County
1006592,12389,gorod Perm'
1006744,30781,Alpes-Maritimes
1006767,6805,Karlsruhe
1006909,8881,Niedersachsen
1007172,3269,Province of Chieti
1007289,202613,Città Metropolitana di Torino
1007317,39857,Helsinki
1007337,24560,Nashik Division
1007469,25255,Vienna
1007922,13127,Amsterdam
1007943,18047,East District
1007973,15557,Pas-de-Calais
1008363,5089,Oxfordshire
1008470,8632,Luxembourg
1008474,10214,City of Stirling
1008501,27831,Medellín
1008574,852,Fraser Valley
1008646,3269,Province of Verona
1008647,328471,Cape Winelands District Municipality
